CMDLINE /usr/bin/python3 pipeline.py
MEM 135.265625 1625036669.0450
MEM 135.265625 1625036669.1453
MEM 135.265625 1625036669.2455
MEM 135.265625 1625036669.3458
MEM 135.265625 1625036669.4461
MEM 135.265625 1625036669.5464
MEM 135.265625 1625036669.6466
MEM 135.265625 1625036669.7470
MEM 135.265625 1625036669.8473
MEM 135.265625 1625036669.9477
MEM 135.265625 1625036670.0480
MEM 135.265625 1625036670.1483
MEM 135.265625 1625036670.2486
MEM 135.265625 1625036670.3489
MEM 135.265625 1625036670.4491
MEM 135.265625 1625036670.5494
MEM 135.265625 1625036670.6496
MEM 135.265625 1625036670.7499
MEM 135.265625 1625036670.8502
MEM 135.265625 1625036670.9508
MEM 135.265625 1625036671.0515
MEM 135.265625 1625036671.1519
MEM 135.265625 1625036671.2523
MEM 135.265625 1625036671.3528
MEM 135.265625 1625036671.4532
MEM 135.265625 1625036671.5536
MEM 135.265625 1625036671.6539
MEM 135.265625 1625036671.7542
MEM 135.265625 1625036671.8545
MEM 135.265625 1625036671.9548
MEM 135.265625 1625036672.0550
MEM 135.265625 1625036672.1553
MEM 135.265625 1625036672.2556
MEM 135.265625 1625036672.3559
MEM 135.265625 1625036672.4562
MEM 135.265625 1625036672.5565
MEM 135.265625 1625036672.6568
MEM 135.265625 1625036672.7572
MEM 135.265625 1625036672.8575
MEM 135.265625 1625036672.9578
MEM 135.265625 1625036673.0582
MEM 135.265625 1625036673.1587
MEM 135.265625 1625036673.2591
MEM 135.265625 1625036673.3595
MEM 135.265625 1625036673.4597
MEM 135.265625 1625036673.5602
MEM 135.265625 1625036673.6605
MEM 135.265625 1625036673.7608
MEM 135.265625 1625036673.8611
MEM 135.265625 1625036673.9614
MEM 135.265625 1625036674.0618
MEM 135.265625 1625036674.1621
MEM 135.265625 1625036674.2626
MEM 135.265625 1625036674.3629
MEM 135.265625 1625036674.4633
MEM 135.265625 1625036674.5637
MEM 135.265625 1625036674.6643
MEM 135.265625 1625036674.7648
MEM 135.265625 1625036674.8651
MEM 135.265625 1625036674.9653
MEM 135.265625 1625036675.0656
MEM 135.265625 1625036675.1659
MEM 135.265625 1625036675.2662
MEM 135.265625 1625036675.3665
MEM 135.265625 1625036675.4668
MEM 135.265625 1625036675.5671
MEM 135.265625 1625036675.6673
MEM 135.265625 1625036675.7676
MEM 135.265625 1625036675.8679
MEM 135.265625 1625036675.9681
MEM 135.265625 1625036676.0684
MEM 135.265625 1625036676.1687
MEM 135.265625 1625036676.2690
MEM 135.265625 1625036676.3693
MEM 135.265625 1625036676.4700
MEM 135.265625 1625036676.5705
MEM 135.265625 1625036676.6709
MEM 135.265625 1625036676.7714
MEM 135.265625 1625036676.8722
MEM 135.265625 1625036676.9729
MEM 135.265625 1625036677.0740
MEM 135.265625 1625036677.1748
MEM 135.265625 1625036677.2752
MEM 135.265625 1625036677.3760
MEM 135.265625 1625036677.4768
MEM 135.265625 1625036677.5772
MEM 135.265625 1625036677.6775
MEM 135.265625 1625036677.7777
MEM 135.265625 1625036677.8780
MEM 135.265625 1625036677.9783
MEM 135.265625 1625036678.0787
MEM 135.265625 1625036678.1790
MEM 135.265625 1625036678.2792
MEM 135.265625 1625036678.3797
MEM 135.265625 1625036678.4800
MEM 135.265625 1625036678.5803
MEM 135.265625 1625036678.6806
MEM 135.265625 1625036678.7809
MEM 135.265625 1625036678.8811
MEM 135.265625 1625036678.9815
MEM 135.265625 1625036679.0819
MEM 135.265625 1625036679.1822
MEM 135.265625 1625036679.2825
MEM 135.265625 1625036679.3828
MEM 135.265625 1625036679.4830
MEM 135.265625 1625036679.5833
MEM 135.265625 1625036679.6836
MEM 135.265625 1625036679.7839
MEM 135.265625 1625036679.8841
MEM 135.265625 1625036679.9844
MEM 135.265625 1625036680.0847
MEM 135.265625 1625036680.1850
MEM 135.265625 1625036680.2852
MEM 135.265625 1625036680.3855
MEM 135.265625 1625036680.4858
MEM 135.265625 1625036680.5861
MEM 135.265625 1625036680.6863
MEM 135.265625 1625036680.7866
MEM 135.265625 1625036680.8869
MEM 135.265625 1625036680.9872
MEM 135.265625 1625036681.0877
MEM 135.265625 1625036681.1881
MEM 135.265625 1625036681.2888
MEM 135.265625 1625036681.3892
MEM 135.265625 1625036681.4897
MEM 135.265625 1625036681.5901
MEM 135.265625 1625036681.6904
MEM 135.265625 1625036681.7907
MEM 135.265625 1625036681.8910
MEM 135.265625 1625036681.9914
MEM 135.265625 1625036682.0917
MEM 135.265625 1625036682.1920
MEM 135.265625 1625036682.2924
MEM 135.265625 1625036682.3927
MEM 135.265625 1625036682.4930
MEM 135.265625 1625036682.5933
MEM 135.265625 1625036682.6936
MEM 135.265625 1625036682.7939
MEM 135.265625 1625036682.8942
MEM 135.265625 1625036682.9946
MEM 135.265625 1625036683.0949
MEM 135.265625 1625036683.1952
MEM 135.265625 1625036683.2955
MEM 135.265625 1625036683.3957
MEM 135.265625 1625036683.4960
MEM 135.265625 1625036683.5963
MEM 135.265625 1625036683.6966
MEM 135.265625 1625036683.7968
MEM 135.265625 1625036683.8971
MEM 135.265625 1625036683.9974
MEM 135.265625 1625036684.0977
MEM 135.265625 1625036684.1981
MEM 135.265625 1625036684.2983
MEM 135.265625 1625036684.3986
MEM 135.265625 1625036684.4988
MEM 135.265625 1625036684.5991
MEM 135.265625 1625036684.6994
MEM 135.265625 1625036684.7997
MEM 135.265625 1625036684.9001
MEM 135.511719 1625036685.0003
MEM 135.511719 1625036685.1007
MEM 135.511719 1625036685.2010
MEM 135.511719 1625036685.3012
MEM 135.511719 1625036685.4015
MEM 135.511719 1625036685.5017
MEM 135.511719 1625036685.6020
MEM 135.511719 1625036685.7023
MEM 135.511719 1625036685.8025
MEM 135.511719 1625036685.9028
MEM 135.761719 1625036686.0030
MEM 135.761719 1625036686.1033
MEM 135.761719 1625036686.2036
MEM 135.761719 1625036686.3039
MEM 135.761719 1625036686.4042
MEM 135.761719 1625036686.5045
MEM 135.761719 1625036686.6047
MEM 135.761719 1625036686.7050
MEM 135.761719 1625036686.8053
MEM 136.011719 1625036686.9055
MEM 136.011719 1625036687.0058
MEM 136.011719 1625036687.1061
MEM 136.011719 1625036687.2064
MEM 136.011719 1625036687.3069
MEM 136.011719 1625036687.4081
MEM 135.898438 1625036687.5086
MEM 135.898438 1625036687.6090
MEM 135.898438 1625036687.7092
MEM 135.898438 1625036687.8099
MEM 135.898438 1625036687.9103
MEM 135.898438 1625036688.0106
MEM 135.898438 1625036688.1108
MEM 135.898438 1625036688.2114
MEM 135.898438 1625036688.3117
MEM 135.898438 1625036688.4120
MEM 135.898438 1625036688.5122
MEM 135.898438 1625036688.6126
MEM 135.898438 1625036688.7129
MEM 135.898438 1625036688.8133
MEM 135.898438 1625036688.9136
MEM 135.898438 1625036689.0140
MEM 135.898438 1625036689.1143
MEM 135.898438 1625036689.2146
MEM 135.898438 1625036689.3149
MEM 135.898438 1625036689.4152
MEM 135.898438 1625036689.5156
MEM 135.898438 1625036689.6159
MEM 135.898438 1625036689.7161
MEM 135.898438 1625036689.8165
MEM 135.898438 1625036689.9167
MEM 135.898438 1625036690.0170
MEM 135.898438 1625036690.1173
MEM 135.898438 1625036690.2176
MEM 135.898438 1625036690.3179
MEM 135.898438 1625036690.4183
MEM 135.898438 1625036690.5187
MEM 135.898438 1625036690.6190
MEM 135.898438 1625036690.7194
MEM 135.898438 1625036690.8197
MEM 135.898438 1625036690.9202
MEM 135.898438 1625036691.0205
MEM 135.898438 1625036691.1208
MEM 135.898438 1625036691.2212
MEM 135.898438 1625036691.3215
MEM 135.898438 1625036691.4218
MEM 135.898438 1625036691.5221
MEM 135.898438 1625036691.6224
MEM 135.898438 1625036691.7227
MEM 135.898438 1625036691.8230
MEM 135.898438 1625036691.9233
MEM 135.898438 1625036692.0236
MEM 135.898438 1625036692.1239
MEM 135.898438 1625036692.2242
MEM 135.898438 1625036692.3245
MEM 135.898438 1625036692.4248
MEM 135.898438 1625036692.5251
MEM 135.898438 1625036692.6258
MEM 135.898438 1625036692.7266
MEM 135.898438 1625036692.8274
MEM 135.898438 1625036692.9280
MEM 135.898438 1625036693.0283
MEM 135.898438 1625036693.1286
MEM 135.898438 1625036693.2291
MEM 135.898438 1625036693.3294
MEM 135.898438 1625036693.4297
MEM 135.898438 1625036693.5300
MEM 135.898438 1625036693.6304
MEM 135.898438 1625036693.7308
MEM 135.898438 1625036693.8311
MEM 135.898438 1625036693.9316
MEM 135.898438 1625036694.0319
MEM 135.898438 1625036694.1323
MEM 136.011719 1625036694.2326
MEM 136.011719 1625036694.3329
MEM 136.011719 1625036694.4335
MEM 136.011719 1625036694.5338
MEM 136.011719 1625036694.6341
MEM 136.011719 1625036694.7344
MEM 136.011719 1625036694.8347
MEM 136.011719 1625036694.9350
MEM 136.011719 1625036695.0353
MEM 136.011719 1625036695.1355
MEM 136.011719 1625036695.2360
MEM 136.265625 1625036695.3363
MEM 136.265625 1625036695.4366
MEM 136.265625 1625036695.5370
MEM 136.265625 1625036695.6372
MEM 136.265625 1625036695.7375
MEM 136.265625 1625036695.8379
MEM 136.265625 1625036695.9382
MEM 136.265625 1625036696.0385
MEM 136.265625 1625036696.1388
MEM 136.511719 1625036696.2391
MEM 136.511719 1625036696.3395
MEM 136.511719 1625036696.4398
MEM 136.511719 1625036696.5401
MEM 136.511719 1625036696.6404
MEM 136.511719 1625036696.7406
MEM 136.511719 1625036696.8410
MEM 136.511719 1625036696.9412
MEM 136.511719 1625036697.0415
MEM 136.511719 1625036697.1418
MEM 136.765625 1625036697.2421
MEM 136.765625 1625036697.3424
MEM 136.765625 1625036697.4427
MEM 136.765625 1625036697.5430
MEM 136.765625 1625036697.6432
MEM 136.765625 1625036697.7435
MEM 136.765625 1625036697.8440
MEM 136.765625 1625036697.9450
MEM 136.765625 1625036698.0456
MEM 136.765625 1625036698.1460
MEM 137.011719 1625036698.2463
MEM 137.011719 1625036698.3468
MEM 137.011719 1625036698.4471
MEM 137.011719 1625036698.5474
MEM 137.011719 1625036698.6480
MEM 137.011719 1625036698.7483
MEM 137.011719 1625036698.8486
MEM 137.011719 1625036698.9489
MEM 137.011719 1625036699.0491
MEM 137.011719 1625036699.1494
MEM 137.011719 1625036699.2497
MEM 137.011719 1625036699.3501
MEM 137.261719 1625036699.4504
MEM 137.261719 1625036699.5507
MEM 137.261719 1625036699.6510
MEM 137.261719 1625036699.7513
MEM 137.261719 1625036699.8516
MEM 136.878906 1625036699.9519
MEM 136.878906 1625036700.0522
MEM 136.878906 1625036700.1525
MEM 136.878906 1625036700.2527
MEM 136.878906 1625036700.3530
MEM 136.878906 1625036700.4533
MEM 136.878906 1625036700.5535
MEM 136.878906 1625036700.6538
MEM 136.878906 1625036700.7540
MEM 136.878906 1625036700.8543
MEM 136.878906 1625036700.9545
MEM 136.878906 1625036701.0548
MEM 136.878906 1625036701.1551
MEM 136.878906 1625036701.2553
MEM 136.878906 1625036701.3556
MEM 136.878906 1625036701.4559
MEM 136.878906 1625036701.5562
MEM 136.878906 1625036701.6564
MEM 136.878906 1625036701.7567
MEM 136.878906 1625036701.8570
MEM 136.878906 1625036701.9573
MEM 136.878906 1625036702.0576
MEM 136.878906 1625036702.1579
MEM 136.878906 1625036702.2582
MEM 136.878906 1625036702.3585
MEM 136.878906 1625036702.4588
MEM 136.878906 1625036702.5591
MEM 136.878906 1625036702.6593
MEM 136.878906 1625036702.7596
MEM 136.878906 1625036702.8599
MEM 136.878906 1625036702.9602
MEM 136.878906 1625036703.0605
MEM 136.878906 1625036703.1608
MEM 136.878906 1625036703.2610
MEM 136.878906 1625036703.3613
MEM 136.878906 1625036703.4616
MEM 136.878906 1625036703.5618
MEM 136.878906 1625036703.6621
MEM 136.878906 1625036703.7624
MEM 136.878906 1625036703.8628
MEM 136.878906 1625036703.9641
MEM 136.878906 1625036704.0646
MEM 136.878906 1625036704.1650
MEM 136.878906 1625036704.2653
MEM 136.878906 1625036704.3656
MEM 136.878906 1625036704.4659
MEM 136.878906 1625036704.5662
MEM 136.878906 1625036704.6666
MEM 136.878906 1625036704.7668
MEM 136.878906 1625036704.8672
MEM 136.878906 1625036704.9674
MEM 136.878906 1625036705.0677
MEM 136.878906 1625036705.1681
MEM 136.878906 1625036705.2684
MEM 136.878906 1625036705.3687
MEM 136.878906 1625036705.4690
MEM 136.878906 1625036705.5693
MEM 136.878906 1625036705.6697
MEM 136.878906 1625036705.7700
MEM 136.878906 1625036705.8706
MEM 136.878906 1625036705.9711
MEM 136.878906 1625036706.0716
MEM 136.878906 1625036706.1720
MEM 136.878906 1625036706.2724
MEM 136.878906 1625036706.3727
MEM 136.878906 1625036706.4732
MEM 136.878906 1625036706.5735
MEM 136.878906 1625036706.6738
MEM 136.878906 1625036706.7743
MEM 136.878906 1625036706.8746
MEM 136.878906 1625036706.9748
MEM 136.878906 1625036707.0752
MEM 136.878906 1625036707.1754
MEM 136.878906 1625036707.2757
MEM 136.878906 1625036707.3760
MEM 136.878906 1625036707.4763
MEM 136.878906 1625036707.5766
MEM 136.878906 1625036707.6769
MEM 136.878906 1625036707.7771
MEM 136.878906 1625036707.8776
MEM 136.878906 1625036707.9779
MEM 136.878906 1625036708.0782
MEM 136.878906 1625036708.1785
MEM 136.878906 1625036708.2788
MEM 136.878906 1625036708.3791
MEM 136.878906 1625036708.4794
MEM 136.878906 1625036708.5797
MEM 136.878906 1625036708.6799
MEM 136.878906 1625036708.7802
MEM 136.878906 1625036708.8805
MEM 136.878906 1625036708.9808
MEM 136.878906 1625036709.0813
MEM 136.878906 1625036709.1820
MEM 136.878906 1625036709.2829
MEM 136.878906 1625036709.3833
MEM 136.878906 1625036709.4836
MEM 136.878906 1625036709.5843
MEM 136.878906 1625036709.6847
MEM 136.878906 1625036709.7851
MEM 136.878906 1625036709.8854
MEM 136.878906 1625036709.9857
MEM 136.878906 1625036710.0861
MEM 136.878906 1625036710.1864
MEM 136.878906 1625036710.2869
MEM 136.878906 1625036710.3872
MEM 136.878906 1625036710.4876
MEM 136.878906 1625036710.5879
MEM 136.878906 1625036710.6882
MEM 136.878906 1625036710.7886
MEM 136.878906 1625036710.8888
MEM 136.878906 1625036710.9892
MEM 136.878906 1625036711.0894
MEM 136.878906 1625036711.1897
MEM 136.878906 1625036711.2900
MEM 136.878906 1625036711.3903
MEM 136.878906 1625036711.4906
MEM 136.878906 1625036711.5909
MEM 136.878906 1625036711.6912
MEM 136.878906 1625036711.7915
MEM 136.878906 1625036711.8919
MEM 136.878906 1625036711.9922
MEM 137.011719 1625036712.0925
MEM 137.011719 1625036712.1928
MEM 137.011719 1625036712.2931
MEM 137.011719 1625036712.3934
MEM 137.011719 1625036712.4936
MEM 137.011719 1625036712.5939
MEM 137.011719 1625036712.6942
MEM 137.261719 1625036712.7945
MEM 137.261719 1625036712.8947
MEM 137.261719 1625036712.9950
MEM 137.261719 1625036713.0953
MEM 137.261719 1625036713.1956
MEM 137.261719 1625036713.2959
MEM 137.261719 1625036713.3961
MEM 137.261719 1625036713.4964
MEM 137.511719 1625036713.5967
MEM 137.511719 1625036713.6970
MEM 137.511719 1625036713.7973
MEM 137.511719 1625036713.8976
MEM 137.511719 1625036713.9979
MEM 137.511719 1625036714.0983
MEM 137.511719 1625036714.1986
MEM 137.511719 1625036714.2989
MEM 137.761719 1625036714.3992
MEM 137.761719 1625036714.4995
MEM 137.761719 1625036714.5998
MEM 137.761719 1625036714.7003
MEM 137.761719 1625036714.8008
MEM 137.761719 1625036714.9012
MEM 137.761719 1625036715.0018
MEM 138.015625 1625036715.1021
MEM 138.015625 1625036715.2024
MEM 138.015625 1625036715.3028
MEM 138.015625 1625036715.4031
MEM 138.015625 1625036715.5034
MEM 138.015625 1625036715.6048
MEM 138.015625 1625036715.7051
MEM 138.015625 1625036715.8054
MEM 138.015625 1625036715.9057
MEM 138.015625 1625036716.0060
MEM 138.015625 1625036716.1063
MEM 138.015625 1625036716.2066
MEM 138.015625 1625036716.3069
MEM 138.015625 1625036716.4072
MEM 138.015625 1625036716.5075
MEM 138.015625 1625036716.6078
MEM 138.015625 1625036716.7081
MEM 138.015625 1625036716.8084
MEM 138.015625 1625036716.9087
MEM 138.015625 1625036717.0090
MEM 138.015625 1625036717.1093
MEM 138.015625 1625036717.2096
MEM 138.015625 1625036717.3099
MEM 138.015625 1625036717.4102
MEM 138.191406 1625036717.5105
MEM 138.191406 1625036717.6108
MEM 138.445312 1625036717.7110
MEM 138.445312 1625036717.8113
MEM 138.703125 1625036717.9115
MEM 138.703125 1625036718.0118
MEM 138.703125 1625036718.1121
MEM 138.960938 1625036718.2124
MEM 138.960938 1625036718.3127
MEM 138.960938 1625036718.4130
MEM 139.218750 1625036718.5133
MEM 139.218750 1625036718.6136
MEM 139.476562 1625036718.7139
MEM 139.476562 1625036718.8141
MEM 139.476562 1625036718.9144
MEM 139.734375 1625036719.0147
MEM 139.734375 1625036719.1150
MEM 139.941406 1625036719.2153
MEM 139.941406 1625036719.3156
MEM 139.941406 1625036719.4159
MEM 140.195312 1625036719.5162
MEM 140.195312 1625036719.6165
MEM 140.195312 1625036719.7168
MEM 140.195312 1625036719.8171
MEM 140.441406 1625036719.9174
MEM 140.441406 1625036720.0177
MEM 140.441406 1625036720.1180
MEM 140.441406 1625036720.2183
MEM 140.441406 1625036720.3187
MEM 140.441406 1625036720.4191
MEM 140.441406 1625036720.5200
MEM 140.441406 1625036720.6208
MEM 140.691406 1625036720.7213
MEM 140.691406 1625036720.8221
MEM 140.691406 1625036720.9224
MEM 140.691406 1625036721.0227
MEM 140.691406 1625036721.1238
MEM 140.691406 1625036721.2241
MEM 140.691406 1625036721.3244
MEM 140.941406 1625036721.4247
MEM 140.941406 1625036721.5257
MEM 140.941406 1625036721.6261
MEM 140.941406 1625036721.7263
MEM 140.941406 1625036721.8267
MEM 140.941406 1625036721.9272
MEM 140.941406 1625036722.0275
MEM 141.191406 1625036722.1278
MEM 141.191406 1625036722.2281
MEM 141.191406 1625036722.3284
MEM 141.191406 1625036722.4287
MEM 141.191406 1625036722.5290
MEM 141.191406 1625036722.6292
MEM 141.191406 1625036722.7296
MEM 141.191406 1625036722.8300
MEM 141.191406 1625036722.9303
MEM 141.191406 1625036723.0306
MEM 141.191406 1625036723.1310
MEM 141.191406 1625036723.2313
MEM 141.441406 1625036723.3316
MEM 141.441406 1625036723.4319
MEM 141.441406 1625036723.5321
MEM 141.441406 1625036723.6324
MEM 141.441406 1625036723.7327
MEM 141.441406 1625036723.8330
MEM 141.441406 1625036723.9332
MEM 141.441406 1625036724.0335
MEM 141.441406 1625036724.1338
MEM 141.441406 1625036724.2341
MEM 141.441406 1625036724.3344
MEM 141.441406 1625036724.4347
MEM 141.441406 1625036724.5350
MEM 141.441406 1625036724.6353
MEM 141.691406 1625036724.7357
MEM 141.691406 1625036724.8360
MEM 141.691406 1625036724.9362
MEM 141.691406 1625036725.0365
MEM 141.691406 1625036725.1368
MEM 141.691406 1625036725.2371
MEM 141.691406 1625036725.3374
MEM 141.691406 1625036725.4381
MEM 141.691406 1625036725.5385
MEM 141.691406 1625036725.6395
MEM 141.691406 1625036725.7398
MEM 141.691406 1625036725.8402
MEM 141.691406 1625036725.9405
MEM 141.691406 1625036726.0408
MEM 141.691406 1625036726.1413
MEM 141.691406 1625036726.2421
MEM 141.691406 1625036726.3424
MEM 141.691406 1625036726.4427
MEM 141.691406 1625036726.5430
MEM 141.941406 1625036726.6434
MEM 141.941406 1625036726.7437
MEM 141.941406 1625036726.8440
MEM 141.941406 1625036726.9443
MEM 141.941406 1625036727.0446
MEM 141.941406 1625036727.1449
MEM 141.941406 1625036727.2452
MEM 141.941406 1625036727.3454
MEM 141.941406 1625036727.4457
MEM 141.941406 1625036727.5461
MEM 141.941406 1625036727.6463
MEM 141.941406 1625036727.7466
MEM 141.941406 1625036727.8469
MEM 141.941406 1625036727.9472
MEM 141.941406 1625036728.0475
MEM 141.941406 1625036728.1478
MEM 141.941406 1625036728.2481
MEM 141.941406 1625036728.3484
MEM 141.941406 1625036728.4487
MEM 142.191406 1625036728.5490
MEM 142.191406 1625036728.6492
MEM 142.191406 1625036728.7495
MEM 142.191406 1625036728.8499
MEM 142.191406 1625036728.9502
MEM 142.191406 1625036729.0505
MEM 142.191406 1625036729.1508
MEM 142.191406 1625036729.2510
MEM 142.191406 1625036729.3513
MEM 142.191406 1625036729.4516
MEM 142.191406 1625036729.5519
MEM 142.191406 1625036729.6522
MEM 142.191406 1625036729.7525
MEM 142.191406 1625036729.8528
MEM 142.191406 1625036729.9531
MEM 142.191406 1625036730.0534
MEM 142.191406 1625036730.1536
MEM 142.191406 1625036730.2539
MEM 142.191406 1625036730.3542
MEM 142.441406 1625036730.4546
MEM 142.441406 1625036730.5549
MEM 142.441406 1625036730.6551
MEM 142.441406 1625036730.7554
MEM 142.441406 1625036730.8558
MEM 142.441406 1625036730.9562
MEM 142.441406 1625036731.0568
MEM 142.441406 1625036731.1578
MEM 142.441406 1625036731.2584
MEM 142.441406 1625036731.3588
MEM 142.441406 1625036731.4593
MEM 142.441406 1625036731.5596
MEM 142.441406 1625036731.6601
MEM 142.441406 1625036731.7605
MEM 142.441406 1625036731.8610
MEM 142.441406 1625036731.9613
MEM 142.441406 1625036732.0616
MEM 142.441406 1625036732.1619
MEM 142.691406 1625036732.2623
MEM 142.691406 1625036732.3626
MEM 142.691406 1625036732.4629
MEM 142.691406 1625036732.5632
MEM 142.691406 1625036732.6636
MEM 142.691406 1625036732.7640
MEM 142.691406 1625036732.8643
MEM 142.691406 1625036732.9646
MEM 142.691406 1625036733.0649
MEM 142.691406 1625036733.1651
MEM 142.691406 1625036733.2654
MEM 142.691406 1625036733.3659
MEM 142.691406 1625036733.4662
MEM 142.691406 1625036733.5665
MEM 142.691406 1625036733.6668
MEM 142.691406 1625036733.7671
MEM 142.691406 1625036733.8675
MEM 142.691406 1625036733.9678
MEM 142.691406 1625036734.0681
MEM 142.691406 1625036734.1684
MEM 142.691406 1625036734.2687
MEM 142.691406 1625036734.3690
MEM 142.941406 1625036734.4693
MEM 142.941406 1625036734.5696
MEM 142.941406 1625036734.6699
MEM 142.941406 1625036734.7702
MEM 142.941406 1625036734.8705
MEM 142.941406 1625036734.9708
MEM 142.941406 1625036735.0710
MEM 142.941406 1625036735.1714
MEM 142.941406 1625036735.2717
MEM 142.941406 1625036735.3720
MEM 142.941406 1625036735.4723
MEM 142.941406 1625036735.5726
MEM 142.941406 1625036735.6729
MEM 142.941406 1625036735.7731
MEM 142.941406 1625036735.8734
MEM 142.941406 1625036735.9737
MEM 142.941406 1625036736.0740
MEM 142.941406 1625036736.1743
MEM 142.941406 1625036736.2746
MEM 143.191406 1625036736.3752
MEM 143.191406 1625036736.4758
MEM 143.191406 1625036736.5767
MEM 143.191406 1625036736.6783
MEM 143.191406 1625036736.7790
MEM 143.191406 1625036736.8794
MEM 143.191406 1625036736.9797
MEM 143.191406 1625036737.0802
MEM 143.191406 1625036737.1805
MEM 143.191406 1625036737.2812
MEM 143.445312 1625036737.3815
MEM 143.445312 1625036737.4819
MEM 143.445312 1625036737.5822
MEM 143.445312 1625036737.6825
MEM 143.445312 1625036737.7828
MEM 143.703125 1625036737.8830
MEM 143.703125 1625036737.9834
MEM 143.703125 1625036738.0837
MEM 143.703125 1625036738.1840
MEM 143.703125 1625036738.2843
MEM 143.703125 1625036738.3846
MEM 143.972656 1625036738.4848
MEM 143.972656 1625036738.5851
MEM 143.972656 1625036738.6854
MEM 143.972656 1625036738.7857
MEM 143.972656 1625036738.8860
MEM 144.226562 1625036738.9863
MEM 144.226562 1625036739.0866
MEM 144.226562 1625036739.1869
MEM 144.226562 1625036739.2872
MEM 144.226562 1625036739.3875
MEM 144.484375 1625036739.4878
MEM 144.484375 1625036739.5881
MEM 144.484375 1625036739.6883
MEM 144.484375 1625036739.7887
MEM 144.484375 1625036739.8890
MEM 144.742188 1625036739.9892
MEM 144.742188 1625036740.0895
MEM 144.742188 1625036740.1900
MEM 144.742188 1625036740.2902
MEM 144.742188 1625036740.3905
MEM 144.742188 1625036740.4908
MEM 145.011719 1625036740.5911
MEM 145.019531 1625036740.6913
MEM 145.019531 1625036740.7916
MEM 145.019531 1625036740.8919
MEM 145.019531 1625036740.9922
MEM 145.019531 1625036741.0924
MEM 145.273438 1625036741.1927
MEM 145.273438 1625036741.2931
MEM 145.273438 1625036741.3934
MEM 145.273438 1625036741.4939
MEM 145.273438 1625036741.5948
MEM 145.531250 1625036741.6954
MEM 145.531250 1625036741.7958
MEM 145.531250 1625036741.8962
MEM 145.531250 1625036741.9965
MEM 145.531250 1625036742.0968
MEM 145.789062 1625036742.1971
MEM 145.789062 1625036742.2974
MEM 145.789062 1625036742.3979
MEM 145.789062 1625036742.4982
MEM 145.789062 1625036742.5984
MEM 146.027344 1625036742.6988
MEM 146.027344 1625036742.7991
MEM 146.027344 1625036742.8994
MEM 146.027344 1625036742.9997
MEM 146.027344 1625036743.1000
MEM 146.281250 1625036743.2004
MEM 146.281250 1625036743.3010
MEM 146.281250 1625036743.4013
MEM 146.281250 1625036743.5016
MEM 146.281250 1625036743.6020
MEM 146.539062 1625036743.7023
MEM 146.539062 1625036743.8026
MEM 146.539062 1625036743.9029
MEM 146.539062 1625036744.0032
MEM 146.539062 1625036744.1035
MEM 146.796875 1625036744.2038
MEM 146.796875 1625036744.3041
MEM 146.796875 1625036744.4044
MEM 146.796875 1625036744.5047
MEM 146.796875 1625036744.6049
MEM 147.050781 1625036744.7052
MEM 147.050781 1625036744.8055
MEM 147.050781 1625036744.9059
MEM 147.050781 1625036745.0062
MEM 147.050781 1625036745.1064
MEM 147.304688 1625036745.2067
MEM 147.304688 1625036745.3071
MEM 147.304688 1625036745.4074
MEM 147.304688 1625036745.5076
MEM 147.304688 1625036745.6079
MEM 147.562500 1625036745.7081
MEM 147.562500 1625036745.8084
MEM 147.562500 1625036745.9087
MEM 147.562500 1625036746.0090
MEM 147.562500 1625036746.1093
MEM 147.820312 1625036746.2096
MEM 147.820312 1625036746.3099
MEM 147.820312 1625036746.4102
MEM 147.820312 1625036746.5106
MEM 147.820312 1625036746.6109
MEM 147.820312 1625036746.7112
MEM 148.074219 1625036746.8114
MEM 148.074219 1625036746.9117
MEM 148.074219 1625036747.0120
MEM 148.074219 1625036747.1123
MEM 148.074219 1625036747.2131
MEM 148.328125 1625036747.3139
MEM 148.328125 1625036747.4143
MEM 148.328125 1625036747.5149
MEM 148.328125 1625036747.6154
MEM 148.328125 1625036747.7160
MEM 148.328125 1625036747.8164
MEM 148.585938 1625036747.9167
MEM 148.585938 1625036748.0171
MEM 148.585938 1625036748.1174
MEM 148.585938 1625036748.2177
MEM 148.585938 1625036748.3181
MEM 148.843750 1625036748.4186
MEM 148.843750 1625036748.5190
MEM 148.843750 1625036748.6193
MEM 148.843750 1625036748.7196
MEM 148.843750 1625036748.8199
MEM 149.097656 1625036748.9202
MEM 149.097656 1625036749.0205
MEM 149.097656 1625036749.1208
MEM 149.097656 1625036749.2211
MEM 149.097656 1625036749.3214
MEM 149.351562 1625036749.4217
MEM 149.351562 1625036749.5221
MEM 149.351562 1625036749.6224
MEM 149.351562 1625036749.7227
MEM 149.351562 1625036749.8230
MEM 149.609375 1625036749.9233
MEM 149.609375 1625036750.0236
MEM 149.609375 1625036750.1239
MEM 149.609375 1625036750.2242
MEM 149.609375 1625036750.3246
MEM 149.867188 1625036750.4248
MEM 149.867188 1625036750.5251
MEM 149.867188 1625036750.6254
MEM 150.007812 1625036750.7258
MEM 150.007812 1625036750.8261
MEM 150.007812 1625036750.9264
MEM 150.007812 1625036751.0267
MEM 150.007812 1625036751.1270
MEM 150.261719 1625036751.2273
MEM 150.261719 1625036751.3275
MEM 150.261719 1625036751.4279
